Name,LCNAF Heading,LC Record Link
"Bolton, Frances Payne Bingham, 1885-1977.","Bolton, Frances Payne Bingham, 1885-1977",http://id.loc.gov/authorities/names/n88212030
"Bonk, Wallace John, 1923-","Bonk, Wallace John, 1923-",http://id.loc.gov/authorities/names/n84166117
"Booth, Edmund Wood, 1866-1927.",,
"Booth, George G. (George Gough), b. 1864.",,
"Borah, William Edgar, 1865-1940.","Borah, William Edgar, 1865-1940",http://id.loc.gov/authorities/names/n50045732
"Borchard, Edwin Montefiore, 1884-1951.","Borchard, Edwin, 1884-1951",http://id.loc.gov/authorities/names/n50063490
"Boring, Edwin Garrigues, 1886-1968.","Boring, Edwin Garrigues, 1886-1968",http://id.loc.gov/authorities/names/n50048226
"Bose, Jagadis Chandra, 1858-1937.","Bose, Jagadis Chandra, Sir, 1858-1937",http://id.loc.gov/authorities/names/n84806202
"Bose, Jagadis Chandra, Sir, 1858-1937.","Bose, Jagadis Chandra, Sir, 1858-1937",http://id.loc.gov/authorities/names/n84806202
"Bose, Sudhindra, 1883-",,
"Boucke, Ewald A. (Ewald Augustus), 1871-","Boucke, Ewald A. (Ewald Augustus), 1871-",http://id.loc.gov/authorities/names/n91083179
"Bouscaren, Anthony Trawick.","Bouscaren, Anthony Trawick",http://id.loc.gov/authorities/names/n50045300
"Boutroux, Etienne E. (Etienne Ã‰mile), 1845-1921.",,
"Bowen, John Edmund.","Bowen, E. J. (Edmund John), 1898-1980",http://id.loc.gov/authorities/names/n85186818
"Bowen, Ralph.","Hurst, Bob",http://id.loc.gov/authorities/names/n88647253
"Bowie, W. Copeland (William Copeland)","Bowie, W. Copeland (William Copeland)",http://id.loc.gov/authorities/names/n79063659
"Bowker, R. R. (Richard Rogers), 1848-1933.","Bowker, R. R. (Richard Rogers), 1848-1933",http://id.loc.gov/authorities/names/n88002720
"Bowler, Mary Summers.",,
"Bowles, Charles, 1884-1957.","Bowles, Charles, 1884-1957",http://id.loc.gov/authorities/names/no2009002769
"Bowles, Chester, 1901-","Bowles, Chester, 1901-1986",http://id.loc.gov/authorities/names/n50042855
"Bowman, John T., 1921-",,
"Boyarski, Dick.",,
"Boyle, William M.","Boyle, William Marshall, 1902-1961",http://id.loc.gov/authorities/names/n99056138
"BrÃ¶del, Max, 1870-1941.",,
"BrÃ¼nnow, F. (Franz), 1821-1891.",,
"Bradbury, Norris Edwin, 1909-",,
"Bradby, Robert L.","Bradby, Robert L.",http://id.loc.gov/authorities/names/no2010039247
"Braddock, Jim.","Braddock, James J. (James Joseph), 1905-1974",http://id.loc.gov/authorities/names/n2005000679
"Braden, Marguerite Martindale.",,
"Bradfield, Elizabeth Palmer.",,
"Bradford, Gamaliel, 1863-1932.","Bradford, Gamaliel, 1863-1932",http://id.loc.gov/authorities/names/n50042916
"Bradley, James Bray, b. 1858.",,
"Bradley, Richard.","Bradley, Richard, 1688-1732",http://id.loc.gov/authorities/names/n81043277
"Bradley, Ronald.","Gillam, Ronald B. (Ronald Bradley), 1955-",http://id.loc.gov/authorities/names/no91003655
"Bradner, C. C.",,
"Bradshaw, John William, 1878-",,
"Brady, James.","Brady, James E., 1938-",http://id.loc.gov/authorities/names/n80046487
"Bragg, Lawrence Sir, 1890-1971.","Bragg, William Lawrence, Sir, 1890-1971",http://id.loc.gov/authorities/names/n79109781
"Branch, E. L.",,
"Branch, Margaret.",,
"Brandon, Arthur Leon.","Brandon, Arthur L. (Arthur Leon)",http://id.loc.gov/authorities/names/nb99029381
"Brandt, Willy, 1913-","Brandt, Willy, 1913-1992",http://id.loc.gov/authorities/names/n80138336
"Brasch, Frederick E. (Frederick Edward), 1875-1967.","Brasch, Frederick E. (Frederick Edward), 1875-1967",http://id.loc.gov/authorities/names/n84805354
"Brauckmann, Karl.",,
"Braxton, Anthony.","Holland, Dave, 1946-",http://id.loc.gov/authorities/names/n84163014
"Breasted, James Henry, 1865-1935.","Breasted, James Henry, 1865-1935",http://id.loc.gov/authorities/names/n80049761
"Breckinbridge, John Bayne, 1913-",,
"Breckinridge, Sophonisba Preston, 1866-1948.","Breckinridge, Sophonisba Preston, 1866-1948",http://id.loc.gov/authorities/names/n50042437
"Bredernitz, Albert.",,
"Brennan, Thomas E.","Brennan, Thomas Edward",http://id.loc.gov/authorities/names/n86808553
"Brennan, William J. (William Joseph), 1906-1997.","Brennan, William J., 1906-1997",http://id.loc.gov/authorities/names/n87910355
"Brentano, Theodore.","Funck-Brentano, Th. (Théophile), 1830-1906",http://id.loc.gov/authorities/names/n86096933
"Bretschneider, Kathryn.",,
"Brett, Dorothy, 1883-1977.","Brett, Dorothy, 1883-1977",http://id.loc.gov/authorities/names/n85083850
"Brewer, Helen.","Brewer, Sarah",http://id.loc.gov/authorities/names/n96032902
"Brewster, James Henry, 1856-1920.","Brewster, James H. (James Henry), 1856-1920",http://id.loc.gov/authorities/names/no98077590
"Brewster, Owen, 1884-",,
"Brewster, Ralph O.",,
"Bridges, Robert Seymour, 1844-1930.","Bridges, Robert, 1844-1930",http://id.loc.gov/authorities/names/n79066114
"Briggs, Le Baron Russell, 1855-1934.","Briggs, Le Baron Russell, 1855-1934",http://id.loc.gov/authorities/names/no91011862
"Brigham, Charles H. (Charles Henry), 1820-1879.","Brigham, Charles H. (Charles Henry), 1820-1879",http://id.loc.gov/authorities/names/no99074841
"Brigham, Charles Henry, 1820-1879.","Brigham, Charles H. (Charles Henry), 1820-1879",http://id.loc.gov/authorities/names/no99074841
"Brigham, Edward Morris.",,
"Brightman, Edgar Sheffield, 1884-1953.","Brightman, Edgar Sheffield, 1884-1953",http://id.loc.gov/authorities/names/n79043596
"Bristol, Mark L. (Mark Lambert), 1868-1939.","Bristol, Mark L. (Mark Lambert), 1868-1939",http://id.loc.gov/authorities/names/n92010079
"Bristow, Gwen, 1903-","Ravendro, Ravi, 1879-1941",http://id.loc.gov/authorities/names/no92029762
"Brittain, Vera, 1893-1970.","Brittain, Vera, 1893-1970",http://id.loc.gov/authorities/names/n81018727
"Britton, Frank.","Britton, Frank L.",http://id.loc.gov/authorities/names/n00085608
"Britton, Frederic H.",,
"Brode, Wallace R. (Wallace Reed), 1900-","Brode, Wallace R. (Wallace Reed), 1900-1974",http://id.loc.gov/authorities/names/n86862037
"Brodhead, Thornton F., d. 1862.",,
"Brodsky, Joseph, 1940-1996.","Brodsky, Joseph, 1940-1996",http://id.loc.gov/authorities/names/n80022834
"Bronson, Titus, 1788-1853.","Bronson, Titus, 1788-1853",http://id.loc.gov/authorities/names/no2012115817
"Brooke, Edward William, 1919-","Brooke, Edward W. (Edward William), 1919-2015",http://id.loc.gov/authorities/names/n80070493
"Brooks, Datus C.",,
"Brooks, Earnest C.",,
"Brooks, John W.","Brooks, J. W. (John W.), 1818 or 1819-1881",http://id.loc.gov/authorities/names/no89012727
"Brooks, Stratton D. (Stratton Duluth), 1869-1949.","Brooks, Stratton D. (Stratton Duluth), 1869-1949",http://id.loc.gov/authorities/names/no2003068129
"Browder, Earl, 1891-1973.","Browder, Earl, 1891-1973",http://id.loc.gov/authorities/names/n82162115
"Browder, Olin L.","Browder, Olin L.",http://id.loc.gov/authorities/names/n79103605
"Brown, A. Josephine.",,
"Brown, Catherine.","Tkacz, Catherine Brown",http://id.loc.gov/authorities/names/n85262414
"Brown, Clarence J., 1893-1965.","Brown, Clarence J., 1893-1965",http://id.loc.gov/authorities/names/n83017196
"Brown, Edmund G. (Edmund Gerald), 1905-","Brown, Edmund G. (Edmund Gerald), 1905-1996",http://id.loc.gov/authorities/names/n82079368
"Brown, Edmund G. (Edmund Gerald), 1905-1996.","Brown, Edmund G. (Edmund Gerald), 1905-1996",http://id.loc.gov/authorities/names/n82079368
"Brown, Elizabeth Gaspar, 1913-","Brown, Elizabeth Gaspar, 1913-",http://id.loc.gov/authorities/names/n99833559
"Brown, Elmer Ellsworth, 1861-1934.","Brown, Elmer Ellsworth, 1861-1934",http://id.loc.gov/authorities/names/nr98035040
"Brown, Everett Somerville, 1886-1964.","Brown, Everett Somerville, 1886-1964",http://id.loc.gov/authorities/names/no00029125
"Brown, Garry Eldridge, 1923-","Brown, Garry Eldridge, 1923-1998",http://id.loc.gov/authorities/names/no2008133334
"Brown, Glenora W.",,
"Brown, Harry J.","Brown, Harry J. (Harry John), 1972-",http://id.loc.gov/authorities/names/n00034122
"Brown, Henry B., 1847-1917.",,
"Brown, Joe E. (Joe Evan), 1892-","Brown, Joe E. (Joe Evan), 1892-1973",http://id.loc.gov/authorities/names/n85005571
"Brown, John Seely.","Brown, John Seely",http://id.loc.gov/authorities/names/no90000557
"Brown, Julia Clarice.",,
"Brown, Mabel.","Brown, Mabel Webster",http://id.loc.gov/authorities/names/no2011004473
"Brown, Mabel Delia.",,
"Brown, Philip Marshall, 1875-","Brown, Philip Marshall, 1875-1966",http://id.loc.gov/authorities/names/n86013648
"Brown, Prentiss Marsh, 1888-1973.",,
"Brown, Reese P.",,
"Brown, Sanford Abbott, 1909-",,
"Brown, Solomon, 1757-1815.",,
"Brown, William Henry, b. 1812.",,
"Browne, Harry, 1933-2006.","Browne, Harry, 1933-2006",http://id.loc.gov/authorities/names/n50042829
"Browne, Sarah Mills Gayley.",,
"Brownlow, Louis, b. 1879.",,
"Brubaker, C. B.",,
"Bruce, David, 1855-1931.","Bruce, David, Sir, 1855-1931",http://id.loc.gov/authorities/names/nb99035143
"Bruce, David Kirkpatrick Este.","Bruce, David K. E., 1898-1977",http://id.loc.gov/authorities/names/n79032924
"Brucker, William Marion, 1894-1968.",,
"Brundage, Ray O., 1881-",,
"Brush, Katharine, 1902-1952.","Brush, Katharine, 1902-1952",http://id.loc.gov/authorities/names/no93001232
"Bryan, William Lowe, 1860-1955.","Bryan, William Lowe, 1860-1955",http://id.loc.gov/authorities/names/n91086055
"Bryant, Everett.","Bryant, Everett Lloyd, 1864-1945",http://id.loc.gov/authorities/names/nr2002020191
"Bryant, John Howard, 1807-1902.","Bryant, John Howard, 1807-1902",http://id.loc.gov/authorities/names/no00025729
"Bstan-Ã„dzin-rgya-mtsho, Dalai Lama XIV, 1935-",,
"Buchanan, Frank Robert.",,
"Buchanan, James, 1791-1868.","Buchanan, James, 1791-1868",http://id.loc.gov/authorities/names/n78095586
"Buchele, Luther.","Buchele, Luther H., 1920-",http://id.loc.gov/authorities/names/no2009030897
"Buck, Bea.",,
"Buck, Gertrude, 1871-1922.","Buck, Gertrude, 1871-1922",http://id.loc.gov/authorities/names/n50040828
"Buck, Norman.","Buck, Norman Sydney, 1892-1964",http://id.loc.gov/authorities/names/n86124991
"Buckley, Edward, b. 1842.",,
"Buckley, L. Paul.",,
"Buckner, Simon Bolivar, 1823-1914.","Buckner, Simon Bolivar, 1823-1914",http://id.loc.gov/authorities/names/n84018369
"Budge, E. A. Wallis (Ernest Alfred Wallis), Sir, 1857-1934.","Budge, E. A. Wallis (Ernest Alfred Wallis), Sir, 1857-1934",http://id.loc.gov/authorities/names/n80057205
"Buell, Mahlon.",,
"Bump, Orrin.",,
"Bundy, Edgar C.","Bundy, Edgar C.",http://id.loc.gov/authorities/names/n84040367
"Bundy, McGeorge.","Bundy, McGeorge",http://id.loc.gov/authorities/names/n50040470
"Bunker, Ellsworth, 1894-","Bunker, Ellsworth, 1894-1984",http://id.loc.gov/authorities/names/n81143877
"Bunker, Robert Emmet, b. 1848.",,
"Burchard, Samuel D., 1812-1891.","Burchard, S. D. (Samuel Dickinson), 1812-1891",http://id.loc.gov/authorities/names/no98075520
"Burfiend, George.",,
"Burgess, Thornton W. (Thornton Waldo), 1874-1965.","Burgess, Thornton W. (Thornton Waldo), 1874-1965",http://id.loc.gov/authorities/names/n79138563
"Burgoyne, John.","Burgoyne, John, 1722-1792",http://id.loc.gov/authorities/names/n50032304
"Burke, Albert E.",,
"Burke, Arleigh A., 1901-","Burke, Arleigh A., 1901-1996",http://id.loc.gov/authorities/names/n88219621
"Burke, Edward Raymond, 1880-","Burke, Edward R. (Edward Raymond), 1880-1968",http://id.loc.gov/authorities/names/no2007034993
"Burke, Emory.","Burke, Emory",http://id.loc.gov/authorities/names/no2015017019
"Burke, George James, 1885-1950.",,
"Burke, Thomas A., 1898-1971.","Burke, Thomas A., 1898-1971",http://id.loc.gov/authorities/names/n2001064491
"Burmeister, Marguerite.",,
"Burnett, Arthur W.",,
"Burnham, Daniel Hudson, 1846-1912.","Burnham, Daniel Hudson, 1846-1912",http://id.loc.gov/authorities/names/n81090343
"Burnham, William Henry, 1855-1941.","Burnham, William Henry, 1855-1941",http://id.loc.gov/authorities/names/no2004122092
"Burns, Kevin, 1881-1958.","Burns, Kevin, 1881-1958",http://id.loc.gov/authorities/names/no2009004754
"Burr, George Lincoln, 1857-1938.","Burr, George Lincoln, 1857-1938",http://id.loc.gov/authorities/names/n85225538
"Burr, George Lindsley, 1889-","Burr, George L. (George Lindsley), 1889-1971",http://id.loc.gov/authorities/names/no2009004778
"Burritt, Balley Barton, 1878-1954.",,
"Burrows, Edgar G.",,
"Burton, C. M. (Clarence Monroe), b. 1853.",,
"Burton, Carol W.","Burton, Carol W.",http://id.loc.gov/authorities/names/no2008016230
"Burton, Harold H. (Harold Hitz), 1888-1964.","Burton, Harold H. (Harold Hitz), 1888-1964",http://id.loc.gov/authorities/names/n50034180
"Burton, Nina M.",,
"Burton, Richard, 1861-1940.","Burton, Richard, 1861-1940",http://id.loc.gov/authorities/names/n50033772
"Bush, Barbara, 1925-","Bush, Barbara, 1925-",http://id.loc.gov/authorities/names/n83146999
"Bush, George, 1924-","Bush, George, 1924-",http://id.loc.gov/authorities/names/n80015879
"Bush, Prescott Sheldon, 1895-","Bush, Prescott Sheldon, 1895-1972",http://id.loc.gov/authorities/names/n2002047710
"Bush, Vannevar, 1890-1974.","Bush, Vannevar, 1890-1974",http://id.loc.gov/authorities/names/n79131976
"Butler, Amos W. (Amos William), 1860-1937.","Butler, Amos W. (Amos William), 1860-1937",http://id.loc.gov/authorities/names/n91006170
"Butler, Hugh Alfred, 1878-1954.","Butler, Hugh Alfred, 1878-1954",http://id.loc.gov/authorities/names/n91092162
"Butler, Orma Fitch.",,
"Butler, Paul M. (Paul Mulholland), 1905-1961.","Butler, Paul M. (Paul Mulholland), 1905-1961",http://id.loc.gov/authorities/names/n86053155
"Butler, Pierce.","Butler, Pierce, 1886-1953",http://id.loc.gov/authorities/names/n83825966
"Butler, William Morgan, 1861-1937.","Butler, William M. (William Morgan), 1861-1937",http://id.loc.gov/authorities/names/n99048224
"Butler of Saffron Walden, Richard Austen Butler, Baron, 1902-","Butler of Saffron Walden, Richard Austen Butler, Baron, 1902-1982",http://id.loc.gov/authorities/names/n50080994
"Butterfield, Roger Williams, b. 1844.",,
"Byrd, Richard Evelyn, 1888-1957.","Byrd, Richard Evelyn, 1888-1957",http://id.loc.gov/authorities/names/n79060195
"Cable, George Washington, 1844-1925.","Cable, George Washington, 1844-1925",http://id.loc.gov/authorities/names/n79076138
"Cabot, William Brooks, 1858-1949.","Cabot, William B. (William Brooks), 1858-1949",http://id.loc.gov/authorities/names/no2011142031
"Cadillac, Antoine Laumet de Lamothe, 1658-1730.","Cadillac, Antoine Laumet de Lamothe, 1658-1730",http://id.loc.gov/authorities/names/n94052687
"Cady, Alvah P.",,
"Cagas, Antonio.",,
"Cagas, Filomena.",,
"Cage, John.","Schoenberg, Arnold, 1874-1951",http://id.loc.gov/authorities/names/n80032780
"Cagney, James, 1899-1986.","Cagney, James, 1899-1986",http://id.loc.gov/authorities/names/n79145293
"Cain, Harry Pulliam, 1906-","Cain, Harry P. (Harry Pulliam), 1906-1979",http://id.loc.gov/authorities/names/n2004085161
"Caird, Edward, 1835-1908.","Caird, Edward, 1835-1908",http://id.loc.gov/authorities/names/n50032854
"Cajori, Florian, 1859-1930.","Cajori, Florian, 1859-1930",http://id.loc.gov/authorities/names/n79133769
"Calder, Alexander, 1898-1976.","Calder, Alexander, 1898-1976",http://id.loc.gov/authorities/names/n79112975
"Calder, Alexander Stirling, 1870-1945.","Calder, Alexander Stirling, 1870-1945",http://id.loc.gov/authorities/names/n85346878
"Caldwell, Harmon White, 1899-","Caldwell, Harmon White, 1899-1977",http://id.loc.gov/authorities/names/no2007133380
"Calhoun, John C. (John Caldwell), 1782-1850.","Calhoun, John C. (John Caldwell), 1782-1850",http://id.loc.gov/authorities/names/n79137102
"Callahan, Mary, 1914-",,
"Calmette, Gaston, 1858-1914.","Calmette, Gaston, 1858-1914",http://id.loc.gov/authorities/names/n82262767
"Cameron, Norman, 1896-","Cameron, Norman, 1896-",http://id.loc.gov/authorities/names/n84162287
"Cameron, William John, 1879-1955.","Cameron, William John, 1879-1955",http://id.loc.gov/authorities/names/nr94035654
"Campau, Daniel J., 1852-1897.",,
"Campau, Daniel J., 1852-1927.","Campau, Daniel J., 1852-1927",http://id.loc.gov/authorities/names/no2008189004
"Campau, Louis, 1791-1871.","Campau, Louis, 1791-1871",http://id.loc.gov/authorities/names/n2007080670
"Campbell, Albert A.","Campbell, Angus, 1910-1980",http://id.loc.gov/authorities/names/n80046411
"Campbell, B. Hodges.","Hodges, Campbell B. (Campbell Blackshear), 1881-1944",http://id.loc.gov/authorities/names/no2004062403
"Campbell, Caroline Belzora, 1859-1926.",,
"Campbell, Harvey J., 1890-",,
"Campbell, Robert A.","Campbell, R. (Robert), 1947-",http://id.loc.gov/authorities/names/n83056242
"Campbell, Robert H.","Campbell, H. Robert (Harold Robert), 1958-",http://id.loc.gov/authorities/names/n99043684
"Campbell, Ruth.","Koella, Jennifer Campbell",http://id.loc.gov/authorities/names/n99034904
"Campbell, Thomas E., b. 1858.",,
"Canby, Henry Seidel, 1878-1961.","Canby, Henry Seidel, 1878-1961",http://id.loc.gov/authorities/names/n50051945
"Cannon, Clarence, 1879-1964.","Cannon, Clarence, 1879-1964",http://id.loc.gov/authorities/names/n83181659
"Caplan, Abraham.",,
"Carey, Harry Westronae, 1850-1911.",,
"Carey, Henry Westronae, 1850-1911.",,
"Carhart, Henry S. (Henry Smith), 1844-1920.","Carhart, Henry S. (Henry Smith), 1844-1920",http://id.loc.gov/authorities/names/n87100438
"Carlisle, Joseph L.",,
"Carlson, John Roy.","Carlson, John Roy, 1909-",http://id.loc.gov/authorities/names/n85158264
"Carmichael, Stokely.","Makeba, Miriam",http://id.loc.gov/authorities/names/n87875765
"Carr, Bob, 1943-",,
"Carr, Harvey, 1873-",,
"Carr, Lowell Juilliard, b. 1885-",,
"Carr, Wilbur J. (Wilbur John), 1870-1942.","Carr, Wilbur J. (Wilbur John), 1870-1942",http://id.loc.gov/authorities/names/n86034218
"Carrel, Alexis, 1873-1944.","Carrel, Alexis, 1873-1944",http://id.loc.gov/authorities/names/n79007704
"Carrera Verdugo, JosÃ© Miguel, 1785-1821.",,
"Carrington, Edward.","Boykin, Edward, 1889-1968",http://id.loc.gov/authorities/names/n85016357
"Carroll, Eber Malcolm, 1893-1959.","Carroll, Eber Malcolm, 1893-1959",http://id.loc.gov/authorities/names/n50058767
"Carroll, Gladys Hasty, 1904-","Carroll, Gladys Hasty, 1904-1999",http://id.loc.gov/authorities/names/n78093493
"Carson, Gerald.","Carson, Gerald",http://id.loc.gov/authorities/names/no2007026295
"Carson, John Joseph, 1889-","Carson, John J. (John Joseph), 1889-",http://id.loc.gov/authorities/names/no2012139351
"Carter, Thomas M.","Carter, Thomas M.",http://id.loc.gov/authorities/names/n83192869
"Caruso, Enrico, 1873-1921.","Caruso, Enrico, 1873-1921",http://id.loc.gov/authorities/names/n50034771
"Casals, Pablo, 1876-1973.","Casals, Pablo, 1876-1973",http://id.loc.gov/authorities/names/n79015686
"Case, James Herbert, 1906-","Case, James Herbert, 1906-1965",http://id.loc.gov/authorities/names/no2009000751
"Case, Leverette N.",,
"Casey, Genevieve M., 1916-","Casey, Genevieve M., 1916-",http://id.loc.gov/authorities/names/n50034456
"Cash, William L.",,
"Cassino, Samuel Edson, 1856-1937.","Cassino, Samuel Edson, 1856-1937",http://id.loc.gov/authorities/names/nr2001026928
"Castetter, Edward Franklin, 1896-","Castetter, Edward Franklin, 1896-",http://id.loc.gov/authorities/names/n80112951
"Castle, William R. (William Richards), 1878-1963.","Castle, William R. (William Richards), Jr., 1878-1963",http://id.loc.gov/authorities/names/n88661666
