Name,LCNAF Heading,LC Record Link
"Bliss, Aaron Thomas, 1837-1906.","Bliss, A. T. (Aaron Thomas), 1837-1906",http://id.loc.gov/authorities/names/no2008188971
"Bliss, Philemon, 1814-1889.","Bliss, Philemon, 1814-1889",http://id.loc.gov/authorities/names/n88070946
"Bliss, Tasker Howard, 1853-1930.","Bliss, Tasker Howard, 1853-1930",http://id.loc.gov/authorities/names/n96006766
"Bliss, William.","Carman, Bliss, 1861-1929",http://id.loc.gov/authorities/names/n50032563
"Bliven, Bruce, 1889-1977.","Bliven, Bruce, 1889-1977",http://id.loc.gov/authorities/names/n50020505
"Blodgett, John Wood, 1860-1951.","Blodgett, John W. (John Wood), 1860-1951",http://id.loc.gov/authorities/names/no2008188992
"Blois, John T.","Blois, John T., 1809-1886",http://id.loc.gov/authorities/names/n80090518
"Blouin, Francis X.","Blouin, Francis X.",http://id.loc.gov/authorities/names/n79138823
"Bluestone, Barry.","Bluestone, Barry",http://id.loc.gov/authorities/names/n80060727
"Bluestone, Irving.","Bluestone, Irving",http://id.loc.gov/authorities/names/n83122080
"Boak, Arthur Edward Romilly, 1888-1962.","Boak, Arthur E. R. (Arthur Edward Romilly), 1888-1962",http://id.loc.gov/authorities/names/n50008601
"Bodenstein, Max, 1871-1942.","Bodenstein, Max, 1871-1942",http://id.loc.gov/authorities/names/n82164411
"Bohr, David F., 1915-","Bohr, David F., 1915-",http://id.loc.gov/authorities/names/n80004975
"Bohr, Niels, 1885-1962.","Heisenberg, Werner, 1901-1976",http://id.loc.gov/authorities/names/n50029198
"Boise, James Robinson, 1815-1895.","Boise, James Robinson, 1815-1895",http://id.loc.gov/authorities/names/n87105450
"Bolcom, William.","Bolcom, William",http://id.loc.gov/authorities/names/n81080002
"Bollinger, Lee C., 1946-","Bollinger, Lee C., 1946-",http://id.loc.gov/authorities/names/n80062320
"Bolt, Jay A.","Bolt, Jay A.",http://id.loc.gov/authorities/names/nr92023085
"Bolton, Herbert Eugene, 1870-1953.","Bolton, Herbert Eugene, 1870-1953",http://id.loc.gov/authorities/names/n80010488
"Bonner, Campbell, b. 1876.","Bonner, Campbell, 1876-",http://id.loc.gov/authorities/names/no92004670
"Booth, Evangeline, 1865-1950.","Booth, Evangeline, 1865-1950",http://id.loc.gov/authorities/names/n80066729
"Booth, Henry Scripps, 1897-","Booth, Henry Scripps, 1897-1988",http://id.loc.gov/authorities/names/no2010069133
"Borah, Woodrow Wilson, 1912-","Borah, Woodrow Wilson, 1912-",http://id.loc.gov/authorities/names/n50044549
"Bordin, Ruth Birgitta Anderson, 1917-","Bordin, Ruth Birgitta Anderson, 1917-",http://id.loc.gov/authorities/names/n80098143
"Boren, John.","Boren, John J.",http://id.loc.gov/authorities/names/no91010491
"Borman, Paul.","Borman, Paul D.",http://id.loc.gov/authorities/names/n96093675
"Born, Max, 1882-1970.","Born, Max, 1882-1970",http://id.loc.gov/authorities/names/n50050350
"Boston, Orlan W. (Orlan William), 1891-","Boston, Orlan W. (Orlan William), 1891-1991",http://id.loc.gov/authorities/names/n83825931
"Boston, William.","Steinberg, William, 1899-1978",http://id.loc.gov/authorities/names/no88003258
"Boulding, Elise.","Boulding, Elise",http://id.loc.gov/authorities/names/n79021676
"Boulding, Kenneth Ewart, 1910-","Boulding, Kenneth E. (Kenneth Ewart), 1910-1993",http://id.loc.gov/authorities/names/n81063208
"Bourjaily, Vance Nye.","Bourjaily, Vance, 1922-2010",http://id.loc.gov/authorities/names/n50000912
"Bourne, Henry Eldridge, 1862-1946.","Bourne, Henry Eldridge, 1862-1946",http://id.loc.gov/authorities/names/no93034007
"Bourne, Jonathan, 1855-1940.","Bourne, Jonathan, 1855-1940",http://id.loc.gov/authorities/names/n88222894
"Bowen, Ira Sprague, 1898-1973.","Bowen, Ira Sprague, 1898-1973",http://id.loc.gov/authorities/names/nr93028278
"Bowers, Claude Gernade, 1879-1958.","Bowers, Claude Gernade, 1879-1958",http://id.loc.gov/authorities/names/n50042822
"Bowie, Walter Russell, 1882-1969.","Bowie, Walter Russell, 1882-1969",http://id.loc.gov/authorities/names/n82084158
"Bowles, Chester, 1901-1986.","Bowles, Chester, 1901-1986",http://id.loc.gov/authorities/names/n50042855
"Boyce, Gray Cowan, 1899-1981.","Boyce, Gray Cowan, 1899-1981",http://id.loc.gov/authorities/names/n81004162
"Boyd, Julian P. (Julian Parks), 1903-","Boyd, Julian P. (Julian Parks), 1903-1980",http://id.loc.gov/authorities/names/n82048651
"Boys, Richard Charles, 1912-","Boys, Richard C. (Richard Charles), 1912-1975",http://id.loc.gov/authorities/names/no2011150394
"Brace, C. Loring.","Brace, C. Loring",http://id.loc.gov/authorities/names/n78093392
"Bradbury, James Ware, 1802-1901.","Bradbury, James Ware, 1802-1901",http://id.loc.gov/authorities/names/n2004066280
"Bradley, Omar Nelson, 1893-1981.","Bradley, Omar Nelson, 1893-1981",http://id.loc.gov/authorities/names/n50042934
"Brady, Mathew B., 1823 (ca.)-1896.","Brady, Mathew B., approximately 1823-1896",http://id.loc.gov/authorities/names/n81140569
"Bragdon, Claude Fayette, 1866-1946.","Bragdon, Claude Fayette, 1866-1946",http://id.loc.gov/authorities/names/n50042999
"Bragg, William Henry, Sir, 1862-1942.","Bragg, William Henry, 1862-1942",http://id.loc.gov/authorities/names/n79104208
"Brake, D. Hale, 1891-","Brake, D. Hale, 1891-1979",http://id.loc.gov/authorities/names/no2009000162
"Brake, Eunice M. (Eunice Minetta), 1906-","Brake, Eunice M. (Eunice Minetta), 1906-",http://id.loc.gov/authorities/names/n93046031
"Brameld, Theodore Burghard Hurt, 1904-","Brameld, Theodore, 1904-1987",http://id.loc.gov/authorities/names/n50043199
"Branch, Anna Hempstead, 1875-1937.","Branch, Anna Hempstead, 1875-1937",http://id.loc.gov/authorities/names/no97029083
"Brandeis, Louis Dembitz, 1856-1941.","Brandeis, Louis Dembitz, 1856-1941",http://id.loc.gov/authorities/names/n79018108
"Brandt, Richard B.","Brandt, Richard B.",http://id.loc.gov/authorities/names/n50043215
"Brazer, Harvey Elliot, 1922-","Brazer, Harvey E., 1922-1991",http://id.loc.gov/authorities/names/n50042428
"Brazer, Marjorie Cahn.","Brazer, Marjorie Cahn",http://id.loc.gov/authorities/names/n82041090
"Bredvold, Louis I. (Louis Ignatius), b. 1888.","Bredvold, Louis I. (Louis Ignatius), 1888-",http://id.loc.gov/authorities/names/nr90003968
"Brent, Charles Henry, 1862-1929.","Brent, Charles Henry, 1862-1929",http://id.loc.gov/authorities/names/n96029853
"Bricker, John W. (John William), 1893-1986.","Bricker, John W. (John William), 1893-1986",http://id.loc.gov/authorities/names/n85185550
"Brickley, James E., 1927-","Brickley, James E., 1927-",http://id.loc.gov/authorities/names/n82235728
"Bridenbaugh, Carl.","Bridenbaugh, Carl",http://id.loc.gov/authorities/names/n50040863
"Bridges, Styles, 1898-","Bridges, Styles, 1898-1961",http://id.loc.gov/authorities/names/n86034222
"Bridges, Styles, 1898-1961.","Bridges, Styles, 1898-1961",http://id.loc.gov/authorities/names/n86034222
"Bridgman, Howard Allen, 1860-1929.","Bridgman, H. A. (Howard A.)",http://id.loc.gov/authorities/names/n79150925
"Bridgman, P. W. (Percy Williams), 1882-1961.","Bridgman, P. W. (Percy Williams), 1882-1961",http://id.loc.gov/authorities/names/n79132028
"Britton, Allen Perdue.","Britton, Allen Perdue",http://id.loc.gov/authorities/names/n88003303
"Brode, Robert B., 1900-","Brode, Robert B. (Robert Bigham), 1900-1986",http://id.loc.gov/authorities/names/n96033501
"Brogan, D. W. (Denis William), 1900-1974.","Brogan, D. W. (Denis William), 1900-1974",http://id.loc.gov/authorities/names/n79135274
"Bromage, Arthur W. (Arthur Watson), 1904-1979.","Bromage, Arthur W. (Arthur Watson), 1904-1979",http://id.loc.gov/authorities/names/nr2003027797
"Bromage, Mary Cogan.","Bromage, Mary Cogan",http://id.loc.gov/authorities/names/n79138618
"Bronte, Lydia, 1938-","Bronte, Lydia, 1938-2003",http://id.loc.gov/authorities/names/n80040454
"Brookhart, Smith Wildman, 1869-1944.","Brookhart, Smith Wildman, 1869-1944",http://id.loc.gov/authorities/names/n95032448
"Brookings, W. W.","Brookings, G. W., active 1900-1909",http://id.loc.gov/authorities/names/no2009135438
"Brooks, Paul.","Taylor, Elizabeth, 1932-2011",http://id.loc.gov/authorities/names/n50009560
"Brooks, Phillips, 1835-1893.","Brooks, Phillips, 1835-1893",http://id.loc.gov/authorities/names/n86114039
"Brooks, Van Wyck, 1886-1963.","Brooks, Van Wyck, 1886-1963",http://id.loc.gov/authorities/names/n79021976
"Broun, Heywood, 1888-1939.","Broun, Heywood, 1888-1939",http://id.loc.gov/authorities/names/n50042790
"Brower, David Ross, 1912-","Brower, David, 1912-2000",http://id.loc.gov/authorities/names/n50042797
"Brown, Al, 1947-","Brown, Al, 1947-",http://id.loc.gov/authorities/names/no2012023195
"Brown, Barnum.","Barnum, H. B.",http://id.loc.gov/authorities/names/n89668646
"Brown, Curtis.","Green Velvet, 1968-",http://id.loc.gov/authorities/names/n2003080021
"Brown, Donald R., 1925-","Brown, Donald R., 1925-",http://id.loc.gov/authorities/names/n86108821
"Brown, Francis, 1903-","Brown, Francis, 1903-1995",http://id.loc.gov/authorities/names/n50039648
"Brown, Frank R.","Brown, Frank R., 1943-",http://id.loc.gov/authorities/names/n86105500
"Brown, George Granger, 1896-","Brown, George Granger, 1896-",http://id.loc.gov/authorities/names/no2003105939
"Brown, Henry Billings, 1836-1913.","Brown, Henry Billings, 1836-1913",http://id.loc.gov/authorities/names/n88070938
"Brown, Henry D., 1910-","Brown, Henry D., 1910-1970",http://id.loc.gov/authorities/names/n85294449
"Brown, James J.","Brown, James, 1933-2006",http://id.loc.gov/authorities/names/n85266946
"Brown, Muriel Buck Humphrey.","Brown, Muriel Buck Humphrey",http://id.loc.gov/authorities/names/n83312367
"Brown, Prentiss M. (Prentiss Marsh), 1889-1973.","Brown, Prentiss M. (Prentiss Marsh), 1889-1973",http://id.loc.gov/authorities/names/no2007125178
"Brown, Prentiss Marsh, 1889-1973.","Brown, Prentiss M. (Prentiss Marsh), 1889-1973",http://id.loc.gov/authorities/names/no2007125178
"Brown, W. C. (William Carlos), 1853-1924.","Brown, William, 1854-1924",http://id.loc.gov/authorities/names/no2004067439
"Brown, Walter Folger, 1869-1961.","Brown, Walter F. (Walter Folger), 1869-1961",http://id.loc.gov/authorities/names/n2007163348
"Browne, Anita.","Browne, Anita",http://id.loc.gov/authorities/names/n79054974
"Brownell, Herbert, 1904-","Brownell, Herbert, 1904-1996",http://id.loc.gov/authorities/names/n80098845
"Brownell, Lloyd E. (Lloyd Earl), 1915-","Brownell, Lloyd E. (Lloyd Earl), 1915-1976",http://id.loc.gov/authorities/names/n85802235
"Brownell, Samuel Miller, 1900-","Brownell, Samuel Miller, 1900-1990",http://id.loc.gov/authorities/names/n2004116910
"Brownmiller, Susan.","Brownmiller, Susan",http://id.loc.gov/authorities/names/n83151582
"Bruch, Max, 1838-1920.","Bruch, Max, 1838-1920",http://id.loc.gov/authorities/names/n81125409
"Brucker, Wilber Marion, 1894-1968.","Brucker, Wilber Marion, 1894-1968",http://id.loc.gov/authorities/names/n94105471
"Bruneau, Alfred, 1857-1934.","Bruneau, Alfred, 1857-1934",http://id.loc.gov/authorities/names/n83033350
"Bryan, William Jennings, 1860-1925.","Taft, William H. (William Howard), 1857-1930",http://id.loc.gov/authorities/names/n79022244
"Bryant, Bunyan I.","Bryant, Bunyan I.",http://id.loc.gov/authorities/names/n81084932
"Bryce, James Bryce, Viscount, 1838-1922.","Bryce, James Bryce, Viscount, 1838-1922",http://id.loc.gov/authorities/names/n50041122
"Buchele, Luther H., 1920-","Buchele, Luther H., 1920-",http://id.loc.gov/authorities/names/no2009030897
"Buchwald, Art.","Buchwald, Art",http://id.loc.gov/authorities/names/n79133727
"Buck, Pearl S. (Pearl Sydenstricker), 1892-1973.","Buck, Pearl S. (Pearl Sydenstricker), 1892-1973",http://id.loc.gov/authorities/names/n79026662
"Buck, Solon Justus, 1884-1962.","Buck, Solon J. (Solon Justus), 1884-1962",http://id.loc.gov/authorities/names/n85004186
"Buckley, William F. (William Frank), 1925-","Buckley, William F., Jr., 1925-2008",http://id.loc.gov/authorities/names/n79065205
"Buckley, William F. (William Frank), Jr., 1925-2008.","Buckley, William F., Jr., 1925-2008",http://id.loc.gov/authorities/names/n79065205
"Buel, Alexander Woodruff, 1813-1868.","Buel, Alexander Woodruff, 1813-1868",http://id.loc.gov/authorities/names/n84166659
"Bullard, Perry.","Bullard, Walter Perry",http://id.loc.gov/authorities/names/n00066879
"Bullock, Charles Jesse, 1869-1941.","Bullock, Charles Jesse, 1869-1941",http://id.loc.gov/authorities/names/n79061104
"Bumpus, Hermon Carey, 1862-1943.","Bumpus, Hermon C. (Hermon Carey), 1862-1943",http://id.loc.gov/authorities/names/no2010146674
"Bunche, Ralph J. (Ralph Johnson), 1904-1971.","Bunche, Ralph J. (Ralph Johnson), 1904-1971",http://id.loc.gov/authorities/names/n50045583
"Burbank, Luther, 1849-1926.","Burbank, Luther, 1849-1926",http://id.loc.gov/authorities/names/n50045590
"Burdett, Winston, 1913-","Burdett, Winston, 1913-1993",http://id.loc.gov/authorities/names/no93028409
"Burke, Joseph Daniel.","Burke, Dan, 1954-",http://id.loc.gov/authorities/names/n00010692
"Burks, Arthur W. (Arthur Walter), 1915-","Burks, Arthur W. (Arthur Walter), 1915-2008",http://id.loc.gov/authorities/names/n85289341
"Burks, Arthur W. (Arthur Walter), 1915-2008.","Burks, Arthur W. (Arthur Walter), 1915-2008",http://id.loc.gov/authorities/names/n85289341
"Burleigh, Walter Atwood, 1820-1896.","Burleigh, Walter A. (Walter Atwood), 1820-1896",http://id.loc.gov/authorities/names/n88609015
"Burnett, Patricia Hill, 1920-","Burnett, Patricia Hill, 1920-",http://id.loc.gov/authorities/names/n95075830
"Burns, James MacGregor.","Burns, James MacGregor",http://id.loc.gov/authorities/names/n50034518
"Burroughs, Elizabeth.","Coolidge, Mary Roberts, 1860-1945",http://id.loc.gov/authorities/names/n79110578
"Burroughs, William S., 1914-","Burroughs, William S., 1914-1997",http://id.loc.gov/authorities/names/n79026862
"Burrows, Edwin G. (Edwin Grant), 1891-1958.","Burrows, Edwin G. (Edwin Grant), 1891-1958",http://id.loc.gov/authorities/names/n83148797
"Burrows, Julius C. (Julius Caesar), 1837-1915.","Burrows, Julius C. (Julius Caesar), 1837-1915",http://id.loc.gov/authorities/names/no95042265
"Burrows, Lorenzo, 1805-1885.","Burrows, Lorenzo, 1805-1885",http://id.loc.gov/authorities/names/nr93052523
"Bursley, Gilbert E.","Bursley, Gilbert E.",http://id.loc.gov/authorities/names/n94041915
"Bursley, Joseph Aldrich, 1877-1950.","Bursley, Joseph A. (Joseph Aldrich), 1877-1950",http://id.loc.gov/authorities/names/no2008188993
"Burt, Alvin.","Phillips, Alvin B.",http://id.loc.gov/authorities/names/n81057161
"Burt, George.","Burt, George, 1929-",http://id.loc.gov/authorities/names/no99056749
"Burt, John.","Foster, John Burt, 1945-",http://id.loc.gov/authorities/names/n81046604
"Burt, William Austin, 1792-1858.","Burt, William Austin, 1792-1858",http://id.loc.gov/authorities/names/n88199514
"Burton, Clarence Monroe, 1853-1932.","Burton, Clarence Monroe, 1853-1932",http://id.loc.gov/authorities/names/n89602139
"Burton, Ernest De Witt, 1856-1925.","Burton, Ernest DeWitt, 1856-1925",http://id.loc.gov/authorities/names/n85087946
"Burton, Marion Le Roy, 1874-1925.","Burton, Marion Le Roy, 1874-1925",http://id.loc.gov/authorities/names/n88650119
"Bush, George W. (George Walker), 1946-","Bush, George W. (George Walker), 1946-",http://id.loc.gov/authorities/names/no95049848
"Bushnell, George E. (George Edward), 1887-1965.","Bushnell, George E. (George Edward), 1887-1965",http://id.loc.gov/authorities/names/no2009002372
"Butler, Benjamin F. (Benjamin Franklin), 1818-1893.","Butler, Benjamin F. (Benjamin Franklin), 1818-1893",http://id.loc.gov/authorities/names/n85363511
"Butler, Charles, 1802-1897.","Butler, Charles, 1802-1897",http://id.loc.gov/authorities/names/n81009685
"Butler, Eleanor.","Roosevelt, Eleanor Butler, 1889-1960",http://id.loc.gov/authorities/names/n97046493
"Butler, Hal.","Butler, Hal",http://id.loc.gov/authorities/names/n50032577
"Butler, Irene Linda Lather.","Butler, Irene Linda Lather",http://id.loc.gov/authorities/names/n88119541
"Butler, Nicholas Murray, 1862-1947.","Butler, Nicholas Murray, 1862-1947",http://id.loc.gov/authorities/names/n50032600
"Butler, William.","Tagore, Rabindranath, 1861-1941",http://id.loc.gov/authorities/names/n80036680
"Butterfield, Ira William, 1915-","Butterfield, Ira William, 1915-",http://id.loc.gov/authorities/names/n87907120
"Butterfield, Kenyon L. (Kenyon Leech), 1868-1935.","Butterfield, Kenyon L. (Kenyon Leech), 1868-1935",http://id.loc.gov/authorities/names/no92015180
"Butts, Thomas A.","Butts, Thomas A.",http://id.loc.gov/authorities/names/n84051573
"Butz, Tim.","Butz, Tim",http://id.loc.gov/authorities/names/nb2012009708
"Butzel, Henry Magnus, 1871-","Butzel, Henry M. (Henry Magnus), 1871-1963",http://id.loc.gov/authorities/names/no2009002386
"Byington, S. John, 1937-","Byington, S. John, 1937-",http://id.loc.gov/authorities/names/no2005015646
"Byrd, Harry Flood, 1887-1966.","Byrd, Harry F. (Harry Flood), 1887-1966",http://id.loc.gov/authorities/names/n82097486
"Byrnes, James F. (James Francis), 1882-1972.","Byrnes, James F. (James Francis), 1882-1972",http://id.loc.gov/authorities/names/n80167019
"Byrnes, James Francis, 1879-1972.","Byrnes, James F. (James Francis), 1882-1972",http://id.loc.gov/authorities/names/n80167019
"Cabot, Hugh, 1872-1945.","Cabot, Hugh, 1872-1945",http://id.loc.gov/authorities/names/n86111262
"Cacioppo, George.","Cacioppo, George",http://id.loc.gov/authorities/names/n83051545
"Cadman, S. Parkes (Samuel Parkes), 1864-1936.","Cadman, S. Parkes (Samuel Parkes), 1864-1936",http://id.loc.gov/authorities/names/no92026032
"Cady, George H., 1906-","Cady, George H. (George Hamilton), 1906-1993",http://id.loc.gov/authorities/names/n88127709
"Cain, Stanley Adair, 1902-","Cain, Stanley A. (Stanley Adair), 1902-1995",http://id.loc.gov/authorities/names/n50032847
"Caldwell, John Tyler, 1911-","Caldwell, John T. (John Tyler), 1911-1995",http://id.loc.gov/authorities/names/no2007040629
"Caldwell, William E.","Caldwell, W. G. E., 1932-",http://id.loc.gov/authorities/names/n82081801
"Caliver, Ambrose, 1894-1962.","Caliver, Ambrose, 1894-1962",http://id.loc.gov/authorities/names/n50032172
"Callahan, Patrick Henry, 1866-1940.","Callahan, Patrick Henry, 1866-1940",http://id.loc.gov/authorities/names/n88207223
"Cambridge, Godfrey, 1933-1976.","Cambridge, Godfrey, 1933-1976",http://id.loc.gov/authorities/names/n90694917
"Cameron, George Glenn, 1905-","Cameron, George G. (George Glenn), 1905-1979",http://id.loc.gov/authorities/names/n50031538
